n_rings,ring_spacing_mm,web_height_mm,web_thickness_mm,flange_thickness_mm,outer_flange_mm,inner_flange_mm,doubler_thickness_mm,ring_area_mm2,ring_I_mm4,I_required_mm4,ring_mass_kg,total_ring_mass_kg,total_doubler_mass_kg,stiffening_mass_kg,shell_mass_kg,total_structural_mass_kg,sigma_applied_MPa,sigma_allowable_MPa,sigma_panel_MPa,MS_global,MS_panel,MS_ring_stiffness,MS_overall,stiffness_to_mass,strength_to_mass,pressure_factor,feasible
5,1666.6666666666667,120,1.5,6.0,120.0,90.0,2.0,1440.0,5220720.0,3763020.833333334,52.7467877334656,263.733938667328,30.263841677973492,293.9977803453015,1895.9511664414401,2189.9489467867415,31.70593799125878,47.20446452662331,44.896290794697805,0.48882094387610997,0.4160215290610725,0.3873747266435983,0.3873747266435983,17757.685088194354,0.02155505250288381,1.5141626041597727,True
5,1666.6666666666667,120,2.0,6.0,120.0,90.0,2.0,1500.0,5292720.0,3763020.833333334,54.94457055569334,274.7228527784667,30.263841677973492,304.9866944564402,1895.9511664414401,2200.9378608978805,31.70593799125878,47.20446452662331,44.896290794697805,0.48882094387610997,0.4160215290610725,0.4065082906574393,0.4065082906574393,17353.93738875364,0.021447431735926465,1.5141626041597727,True
5,1666.6666666666667,120,1.5,5.5,120.0,90.0,2.0,1335.0,4766796.25,3763020.833333334,48.90066779456708,244.5033389728354,30.263841677973492,274.7671806508089,1895.9511664414401,2170.718347092249,31.70593799125878,47.20446452662331,44.896290794697805,0.48882094387610997,0.4160215290610725,0.26674723875432504,0.26674723875432504,17348.492053197355,0.02174601075715571,1.5141626041597727,True
5,1666.6666666666667,120,2.5,6.0,120.0,90.0,2.0,1560.0,5364720.0,3763020.833333334,57.14235337792107,285.7117668896053,30.263841677973492,315.97560856757883,1895.9511664414401,2211.926775009019,31.70593799125878,47.20446452662331,44.896290794697805,0.48882094387610997,0.4160215290610725,0.42564185467128013,0.4160215290610725,16978.272545529817,0.021340880294932387,1.5141626041597727,True
5,1666.6666666666667,120,2.0,5.5,120.0,90.0,2.0,1395.0,4838796.25,3763020.833333334,51.09845061679481,255.49225308397405,30.263841677973492,285.75609476194757,1895.9511664414401,2181.7072612033876,31.70593799125878,47.20446452662331,44.896290794697805,0.48882094387610997,0.4160215290610725,0.28588080276816585,0.28588080276816585,16933.308995669944,0.02163647954335828,1.5141626041597727,True
